form,sigma,sigma_err,center,center_err,amplitude,amplitude_er,height,height_err,fwhm,fwhm_err,redchi,chisqr,maxPoint
5-0,12.700047668383545,,155.8493102103754,,3.0423667983547335e+32,,0.020881527543230707,,13511.045868302394,,4.418238432254997e-05,0.0025183959063853484,1
spawn,7.589893414103691,,94.43712435359646,,1.6929966808231983e+32,,278.54613528951967,,7.522827822855222e+19,,1.967460091812019e-05,0.0011214522523328508,59
chevelure,9.438901491957026,,119.11054365303742,,5.291881382919582e+33,,0.9264370268519952,,7.295027234032888e+17,,2.1235240842274508e-05,0.001210408728009647,59
mddrrr,2.689659051792703,,34.25354928714717,,4.792124184313713e+28,,351977027739154.56,,12849652715253.846,,4.040611412980683e-05,0.0023031485053989892,59
trading,1.9386201490618877,0.42937170629139615,5.739175353788473,1.4450552234020726,5.023337483081132,4.025982891710551,0.021777635018296014,0.0019588935725348487,70.31707749188799,25.94107299375057,5.42522421655738e-05,0.003092377803437707,7
susciter,5.090464639460248,,69.56056373002802,,2.2803866843059517e+37,,466972971537.986,,3.6219204401219376e+21,,5.8365358061356506e-05,0.003326825409497321,59
defoncer,5.12399393024847,,57.86124852901931,,2.088232791406781e+25,,60747.49438865555,,2.2202266857112656e+16,,5.18430126028156e-06,0.0002955051718360489,59
salariale,7.410312484978785,,98.28394385369724,,3.6566445515632665e+36,,34208.17234576472,,4.21781341721074e+22,,4.76184287314918e-05,0.0027142504376950326,59
kendall,9.242919340049047,,111.2624869796133,,4.498370546384171e+30,,0.3301407134811729,,8800939929695825.0,,2.3489125773141032e-05,0.001338880169069039,59
cruauté,5.550638509523387,,61.655516268644256,,5.854297765917961e+24,,3448.3269354738804,,1.7159077208296858e+16,,3.5787257092288486e-05,0.0020398736542604438,59
mentez,6.894181050081334,,86.12515148035597,,1.5831807335341945e+32,,7572.3395493782145,,1.9367184990950346e+20,,2.2028459813722064e-05,0.0012556222093821577,59
siii,6.258309781997225,,78.9151800468495,,3.048108590687301e+32,,331849.2829323798,,2.9026761534773304e+20,,5.17590124694372e-05,0.0029502637107579207,59
tumeur,2.51057686982621,1.7507273891529518,10.820502214373965,10.968565140387149,269.1942917314385,2015.101209756179,0.019980034075222117,0.0046790663489787694,1755.964940800886,7519.875635879205,6.855108906554453e-05,0.003907412076736038,59
fatiguez,1.0305812485856813,0.057195351323162114,4.731539823095113,0.15958430822017927,3.6634594191033636,0.5578235530708916,0.02125539430991998,0.0003058388288699134,120.34912641058511,14.814653088851138,3.004689092430152e-06,0.00017126727826851867,39
selfies,2.309050287604335,0.6719638785115324,10.41390852896102,4.258981389360401,319.21007828480026,1020.115157543819,0.023802198770407887,0.004841219838842902,2432.157414699862,4773.042021160031,1.0375393902786838e-05,0.0005913974524588497,59
frèro,8.118778022029314,,102.63111400454962,,2.8751800726028543e+33,,77.82552559294196,,1.2510537327742362e+20,,5.142295417495556e-05,0.002931108387972467,59
djihadistes,2.615753109404156,1.0550282369740622,10.60114196782505,6.282700303430365,154.2432784130946,608.7805342984801,0.01791674905122628,0.0009016907148104182,931.3883205567671,1900.2850753498071,2.8863327230086037e-05,0.001645209652114904,43
jtombe,7.143159985658462,,73.2714823695729,,5.667946602704102e+21,,0.5740177199969471,,20617800053421.652,,6.392804061013951e-06,0.0003643898314777952,59
ducoup,5.362016686341098,,67.70168535397742,,1.0143438139870284e+32,,52305512.4421046,,4.547758827939197e+19,,1.706080420638105e-05,0.0009724658397637199,59
consentement,4.322592085594326,2.7224040703172663,23.603610997360303,26.333146257483865,311418.6459173151,4775719.864295984,0.018405418221056548,0.002705260053248779,22208.57914279466,134039.61918731005,1.308707903876865e-05,0.0007459635052098131,59
appelant,4.920368586560448,,62.63512329322673,,1.5033465983817706e+32,,1383641886.4333298,,1.5988130290189711e+19,,0.00012598830357184637,0.007181333303595243,59
châteauroux,8.227047921719835,,92.18684874362938,,2.126171436844157e+26,,0.4725931332468779,,704944302620809.9,,3.84865047136904e-05,0.002193730768680353,59
fréro,8.169336856295471,,102.14849385393568,,5.593913126619596e+32,,36.80428401910226,,3.596537233261664e+19,,2.120899457690753e-05,0.0012089126908837293,59
quittera,5.355411599497015,8.572913997911574,42.485329886941045,126.53207130242401,2620685649859.157,231382526120206.72,0.1167521244709689,0.7097672046948282,541800518.0759773,24284262135.944355,1.6787566575680862e-05,0.0009568912948138091,59
legends,1.1612861078735404,0.5087157249091786,6.071489749579044,2.2525527653734865,21.731689483113726,55.25084470803669,0.033813601874422144,0.015404462719400146,412.8533490973035,724.9994486340601,4.9469445969742726e-05,0.0028197584202753353,59
manquée,2.3232180812140046,,26.04418817995281,,5.3149020518035476e+20,,6629581570.6872635,,14221336880.471224,,4.9993256542671445e-05,0.0028496156229322724,59
oubien,5.351845588459132,,63.65546046952655,,2.1308256396193727e+28,,596108.0729611003,,8.763329893712402e+17,,1.0532856978710482e-05,0.0006003728477864974,59
contours,7.095683919263332,12.011840275002664,56.778078787101265,183.5652694772752,17663310443112.156,1765486379791642.2,0.01869258922270455,0.002734421082868908,2633640.882499417,71911196.1420735,1.6265702642517934e-05,0.0009271450506235222,59
sacrifices,5.716852698751439,,65.5915797878086,,3.5451351048139394e+26,,10097.612922640807,,1.6426432277012864e+17,,8.627498500232673e-05,0.004917674145132623,59
déchiffrer,3.2823299198909512,1.7600617199388278,13.339066144588879,11.552487649740057,410.1561471856847,2572.5545169962347,0.017541681957667588,0.0013439174464353566,619.91646573252,1330.5095714187973,3.746942177796152e-05,0.0021357570413438067,13
scred,3.8310690074937908,,43.650294915682345,,3.5332223137169964e+24,,62483936.51387265,,348208803950409.3,,1.7233668460152048e-05,0.0009823191022286667,59
lila,2.476025577388492,1.4196024202997544,10.443269141512252,8.61085686995902,191.6603624563933,1111.182526882176,0.019297375638186915,0.0028585216773483074,1373.2330959676196,4519.958365733785,5.182711416367567e-05,0.002954145507329513,59
1m80,8.637224117656421,,104.85111708254009,,1.033770594711909e+31,,2.1990691063901924,,3.5790030514722195e+17,,2.0609201321223136e-05,0.0011747244753097187,59
hun,3.9721713692419462,,47.83768607761443,,5.752540093855112e+27,,2583921947.867666,,9002947588974584.0,,3.979966211366489e-05,0.0022685807404788988,59
chiots,9.845574611050836,,123.55552056072818,,2.7530225568556654e+33,,0.27367774696243863,,3.939673592931657e+16,,4.2530306033032284e-05,0.0024242274438828404,59
xptdrrr,7.790718248861459,,86.85422072427698,,8.49276272933525e+25,,1.252817210914948,,2210067889412104.8,,1.30580918812565e-05,0.0007443112372316205,59
faillis,3.296805456697108,,41.48655239846173,,2.133431397848901e+29,,5684234531472.682,,960901343843026.2,,3.5918658657830775e-05,0.0020473635434963542,59
proviseur,2.406664783871112,,32.21972561363025,,1.082490604078898e+31,,3.302129175634965e+17,,5087756900898.796,,4.062124124214244e-05,0.002315410750802119,59
viii,5.9697238628328995,,64.22112740412442,,2.679822934558247e+23,,126.12112462183165,,2925776552610638.5,,1.637417734679579e-05,0.0009333281087673601,59
punchline,1.1638689081102689,0.4620267446553456,7.901251417793918,3.314767951816929,1818.1079679974807,9978.884515233613,0.4542568040723242,1.052856807512106,2566.5313431375503,7337.052077618332,9.037858909498981e-06,0.0005151579578414419,59
motta,8.087652435510869,,91.84453286564441,,9.862009448697032e+26,,1.0071790625624126,,4129339983637225.5,,2.5069492307609748e-05,0.0014289610615337556,59
nicky,7.840166239401244,,96.21145926768938,,2.738244616354561e+31,,51.00381524399478,,1.2526059462457053e+19,,3.8927098483676416e-05,0.0022188446135695556,59
appartenir,3.0016434589224574,,38.754790430699856,,2.1725518294487325e+30,,385475221182794.7,,283501931428132.44,,4.7753495294023854e-05,0.0027219492317593595,59
tah,3.0799727091868756,2.366216424494704,13.947890554737647,17.093636943702464,1429.5163963774944,15351.488604712904,0.018619564469730485,0.003399958571811339,3253.026099261074,17404.77667477288,5.394871223236098e-05,0.0030750765972445758,59
normalité,2.6086204398966975,,31.95874881141494,,1.4121914076395915e+26,,8561500186396.696,,1807765956433.6794,,3.221081545026885e-05,0.0018360164806653244,59
cmmt,6.45382459796414,,74.64659571586787,,2.410415714689516e+27,,629.7453584608838,,4.261387058310879e+17,,9.166113004781942e-06,0.0005224684412725707,59
jvien,0.27077519789438165,0.017239518872280694,4.072563504161237,0.029370333324117533,1.7221870999166173,0.15908219821363956,0.04483433395008873,0.0009855145236627543,35.3792532929689,2.9903471120795047,1.0572662989353933e-05,0.0006026417903931742,55
satisfaisant,5.710091275324889,,73.66744195756353,,4.899233956312521e+33,,41797312.99630042,,5.661647771217846e+20,,1.7771503786405198e-05,0.0010129757158250962,59
expriment,3.1792166375474276,,42.818686142250165,,4.012889078331639e+33,,1.9995211840840156e+16,,6788106816633162.0,,6.685324470438358e-05,0.003810634948149864,59
ptnnnnn,5.689646008722239,,72.31411530379665,,4.638799732315323e+32,,13680918.533452237,,1.8028819295830213e+20,,2.0090986573146314e-05,0.0011451862346693398,59
abraham,1.7624980696383141,0.6350460409042098,5.8957992155045496,2.25652786769751,6.354171351804292,9.094048554565147,0.01870136649111055,0.002208532192338009,127.57424681552874,107.10906885354659,0.00010389878140961029,0.005922230540347786,16
froisser,4.557291846984693,,54.48902388613676,,9.531262945441224e+27,,58476660.039936215,,9.436004816268832e+16,,1.3224669503095584e-05,0.0007538061616764483,59
starfoullah,5.653976152864309,,73.80615820628392,,2.9313775685909013e+34,,159831872.17867744,,1.1519676204618725e+21,,3.982697600492105e-05,0.0022701376322805,59
procureur,4.489057584858439,,60.22076008522373,,2.379819776570246e+35,,3528805729680.4175,,4.980055615575299e+19,,5.407862004698659e-05,0.0030824813426782354,59
silva,2.1938625333576045,0.9450564784997133,9.052236155051911,5.215257378764979,83.38925866256758,306.43377240263504,0.019706584180069674,0.002345596189902888,912.8360048383893,2021.2725844855784,3.7821123391948104e-05,0.002155804033341042,59
balec,10.424768234612397,,135.1913397030939,,6.792127199434103e+35,,0.19982286739397453,,7.017535384874075e+16,,5.730326989436924e-05,0.0032662863839790467,59
miskine,4.369470975516958,,46.578057864994804,,8.087332809501417e+21,,61027.86859150376,,148321923152553.28,,2.4431015803165715e-05,0.0013925679007804458,59
foutaises,0.863347124381364,0.11334698027974681,4.653499105128764,0.3148626990099894,3.7792811483085416,1.3594213774942632,0.02415458041365485,0.0008482119628229048,119.61795516032889,35.08161116650939,1.547590374156757e-05,0.0008821265132693515,50
dribble,5.2093291869998675,,69.47736171453634,,4.5579680808856176e+35,,18281567187.502144,,1.1269060561997761e+21,,4.9564045510279276e-05,0.0028251505940859187,59
traîné,6.200205834747328,,74.57345070392847,,3.191250591040076e+29,,18763.805249275658,,7.27577744112144e+18,,5.294392808059619e-05,0.003017803900593983,59
pleurais,3.3872497789017872,,42.551735401353895,,2.548730252382835e+29,,3082004374043.9077,,1694412774408186.5,,2.080228345318042e-05,0.001185730156831284,59
civilisé,5.7893686143180405,,71.81413735780396,,1.4524353413895419e+31,,1230184.7549751538,,3.914513549333201e+19,,2.6017063597135315e-05,0.0014829726250367129,59
boug,4.586533899921407,,58.356599431416576,,6.766103379804759e+31,,9857981594.139772,,3.5750713517573084e+18,,8.928993431181787e-05,0.005089526255773619,59
calmement,2.3872509148051617,,26.465223703935653,,2.643043398134515e+20,,2448672025.9387407,,17290176103.05472,,4.558922080480057e-06,0.00025985855858736323,59
froids,5.692850469097715,,65.4494403813963,,4.478275632210231e+26,,12876.171606167247,,1.821690706271524e+17,,2.3411349725980912e-05,0.001334446934380912,59
dmoi,6.017094838784084,,70.9608047730503,,1.78622830743545e+28,,13106.403350114655,,1.4820553401901714e+18,,1.5315677743209463e-05,0.0008729936313629393,59
coacher,6.593490549195286,,80.5860259713529,,4.788341076573121e+30,,8020.437378787863,,3.0834011506883453e+19,,2.7398320758600756e-05,0.001561704283240243,59
souffrant,2.2610560640277657,1.2777969341202042,10.8375439949508,8.635730702854916,699.5371960854698,4889.033050111841,0.03125086300607463,0.021466065708584548,4369.816376507246,19173.319799492212,3.0126434693203998e-05,0.0017172067775126278,59
deguelasse,3.30610909075292,,42.17208795919144,,1.5745483994878575e+30,,21734054136243.42,,1813365173421596.5,,4.057614983165991e-05,0.0023128405404046148,59
reviennes,8.55305227487931,,101.14386242106801,,2.569908677721667e+29,,1.0910063256054534,,3.3812558241536864e+16,,3.104655236599023e-05,0.001769653484861443,59
fangirler,9.335182777418872,,116.17671678610708,,5.9858088786764325e+32,,0.7523809692077674,,2.4072150087454614e+17,,1.9625462241747377e-05,0.0011186513477796005,59
vexée,4.500924928403454,,58.43461538326235,,1.2131166569950583e+33,,112906585889.42781,,7.607751601022268e+18,,3.136761159153015e-05,0.0017879538607172187,59
aline,4.9262227614681295,3.6741344774580744,29.54552949970586,40.09653227154207,8309255.916059549,190472944.96669585,0.018456759937574122,0.0034411602237827115,64733.472359198146,534595.1866520754,1.1573705435284327e-05,0.0006597012098112067,59
amo,2.1936993685740753,0.925922413477313,10.52367061691717,6.16641864753838,583.7825104087071,2964.4811543472806,0.03166600665904657,0.01672138962347334,3977.9117799537057,12787.115939925445,1.6850022707947037e-05,0.0009604512943529811,59
michto,0.8559905550548346,0.107545380953395,4.89010880015878,0.3409850443653754,5.424516850637017,2.29083213203578,0.02742603194029243,0.0015707903008449712,151.75435258379412,48.966281997784286,9.615407618298932e-06,0.0005480782342430392,59
cassie,1.767613516227086,0.7227211927340811,7.56360470881102,3.583321018501554,39.735965939749605,114.47835753866002,0.02219944276931447,0.0040318658862426296,668.2488199838532,1281.6194028393259,4.0132661791920216e-05,0.0022875617221394524,59
ptddddddr,3.633424113925146,,38.99696620602643,,2.5118178280109234e+21,,2350406.4979472565,,11496146266508.732,,2.174214491791082e-05,0.0012393022603209168,59
meeerde,4.410918310760077,,55.60475314809144,,1.1325181070336917e+31,,12202504309.64784,,9.00729511120259e+17,,4.7254570261322e-05,0.002693510504895354,59
miff,1.8100621837832187,0.06205465937623323,5.760750467013451,0.21297642321814755,5.575639605013382,0.7159642924637399,0.019911046358166037,0.0002521436058352816,99.62584930592017,6.984467428734281,1.1518339206945748e-06,6.565453347959076e-05,12
détermination,2.7490699972849395,,31.87347979882695,,3.507926913160317e+23,,32015765813.852993,,923403014089.233,,2.1424112519768974e-05,0.0012211744136268316,59
oceane,4.902493652045288,,61.072460516022126,,5.923176659702131e+30,,239126835.93616298,,3.910715328358392e+18,,2.395381951752543e-05,0.0013653677124989495,59
délivrée,2.757847430281971,,34.883187486489476,,2.84773937832274e+28,,130865713890574.56,,18030194954855.25,,3.152761284880976e-05,0.0017970739323821562,59
cernes,5.1189737465777165,,60.83192038270904,,1.2839782897943993e+28,,1868187.2152049306,,4.532196761008992e+17,,1.699973547435314e-05,0.000968984922038129,59
ahha,5.647897501995849,,67.68703120386039,,9.038974936918412e+28,,216652.1578022663,,2.6956592309548104e+18,,2.1802441005849056e-05,0.0012427391373333963,59
titu,6.949625149730475,,87.23292691452598,,3.4934087496531096e+32,,8036.047563846633,,2.905174794694921e+20,,2.385807457103931e-05,0.0013599102505492406,59
choisisse,7.7647618765561575,,97.15531311671812,,4.5723214606737056e+32,,185.79800519362314,,9.554170824078865e+19,,2.6091320059845626e-05,0.0014872052434112006,59
côtoyer,8.849021922227724,,118.57749962490972,,6.967727516464673e+37,,100.76458663560325,,1.0349630222373686e+22,,3.8930504135370224e-05,0.0022190387357161026,59
traîtres,4.014734276193771,,42.08129051479109,,6.272961925629871e+20,,104484.70156870806,,21308117099713.36,,2.6322144704855625e-05,0.0015003622481767707,59
tupac,3.1525188891732125,3.456478757569206,19.139482617750577,34.89863998511893,1098947.5518242773,31873960.340812385,0.09753229260570571,0.3818747964599829,405273.5060917784,6967144.47778381,2.8265690158429265e-05,0.001611144339030468,59
